ID,Time,Distance
485743,15882,1728,1
1490672,18282,1485,1
52671,20218,1773,1
712357,20000,2307,1
2094648,19985,2099,1
923529,17904,1722,1
173490,22217,1369,1
1513840,20573,1861,1
62001,20715,2351,1
1155879,21892,2030,1
703402,21687,2370,1
1854510,17222,1645,1
644063,16363,1801,1
2081355,19008,1527,1
1088678,20520,1882,1
797317,17937,2059,1
258636,19171,1826,1
1119337,17662,1696,1
912895,17987,2064,1
1106029,17221,1817,1
1587254,17179,1759,1
1632214,20930,1504,1
1520987,19810,1570,1
1061543,7643,696,1
880619,16095,1777,1
438500,17838,1496,1
1118070,16435,1226,1
389918,18218,1492,1
459445,17320,1845,1
1770468,18400,1397,1
1781128,2751,273,1
180661,17851,1413,1
726121,18261,1584,1
2000800,17965,1624,1
372230,16925,1590,1
1463759,18807,1505,1
644885,11082,1408,1
153027,8675,609,1
443085,19141,2797,1
854341,20655,2027,1
142394,20136,2296,1
1633558,20331,2050,1
1007202,21631,1740,1
1425469,17941,2145,1
1378617,14061,848,1
562597,18189,1599,1
1613963,16630,1837,1
1701901,16334,1736,1
280592,19346,1972,1
1831051,17627,2100,1
630256,15562,1548,1
1982133,21666,2554,1
10802,6915,778,1
101816,21002,1885,1
1865282,20566,1859,1
1450426,19555,1136,1
1086857,19162,1651,1
1049061,18732,2033,1
810735,18281,1485,1
1297648,17395,1783,1
791139,12629,824,1
1774855,12067,1121,1
1586794,16631,1837,1
1564521,18807,1505,1
1483318,19368,1536,1
819126,18217,1492,1
107173,17316,2065,1
1169631,18167,1626,1
795501,21955,2404,1
1683856,17972,2797,1
1815816,18371,1983,1
13052,17478,1639,1
619064,16456,1463,1
1339043,17641,1273,1
1564534,17937,2059,1
1633599,18204,1672,1
1725069,16273,1346,1
1201175,19201,1607,1
1191555,14950,1931,1
1504044,17395,1783,1
2037299,16096,1052,1
18745,18286,1345,1
1991023,18820,1676,1
410149,17468,1293,1
1846978,18133,2410,1
1430803,20203,2290,1
2028347,19570,2121,1
1446356,17584,2259,1
2067907,21358,2343,1
227533,18549,1353,1
423456,16233,1657,1
1366676,18082,2095,1
1682503,17673,2174,1
178304,17024,2235,1
1718771,20177,1833,1
1737013,18395,2590,1
2075504,21586,1582,1
1198178,8721,689,1
146719,7920,839,1
1010817,21421,1862,1
1871927,15497,1252,1
270344,19032,1863,1
1332445,17805,1419,1
248437,11383,1572,1
1229505,15244,1653,1
1365332,17030,1207,1
841015,18519,2185,1
21665,17584,2259,1
1345871,17619,2272,1
755534,18617,1905,1
1138406,19820,1534,1
215565,16274,1346,1
557026,18663,1628,1
2672,19426,2560,1
1058644,22217,1369,1
744879,21333,2238,1
241855,17599,1226,1
914446,16183,1510,1
1696282,18365,1464,1
607854,17453,1694,1
1032029,18308,1773,1
868222,21977,1968,1
755524,18039,1819,1
1426952,21465,1923,1
900022,17495,1776,1
1917755,11656,1127,1
1801335,16089,1358,1
1451935,18672,1305,1
731580,10630,703,1
455219,10915,1329,1
845597,18546,2296,1
1042280,17986,2064,1
1757507,17790,1486,1
1437636,20136,2296,1
626101,20577,1412,1
891456,20461,1659,1
535691,18613,1398,1
575701,19276,1658,1
639466,20520,1882,1
1033337,8838,826,1
934074,19956,1750,1
755509,7487,905,1
1138420,18612,2359,1
132087,17987,1758,1
124408,18082,2095,1
1809285,18266,2165,1
1318220,16814,2550,1
215593,9258,1031,1
317580,18807,1505,1
1445238,19015,1802,1
342516,18807,1990,1
521065,18907,1676,1
583339,17727,1785,1
584668,17865,1315,1
431280,17210,2421,1
2073899,20131,1522,1
1713904,17410,1579,1
753790,20904,2181,1
1728164,18760,1931,1
2095284,17152,1172,1
1284357,19997,1937,1
1562625,19200,1607,1
1388162,17571,1619,1
273492,17941,2145,1
205315,20869,1657,1
1183890,18616,1905,1
444532,17395,1783,1
1843161,17286,1631,1
1394838,21002,1885,1
1730482,18911,1562,1
1574616,18686,1285,1
865155,15975,1374,1
2050303,22746,1339,1
1950381,19032,1928,1
2038662,18349,1324,1
1071678,17694,1194,1
1315171,16347,1484,1
1136675,18822,1558,1
624372,17024,2235,1
837989,18301,2099,1
206661,19347,1972,1
1182572,20213,1653,1
392869,20276,2229,1
2005732,16502,1788,1
505852,20019,1427,1
659085,18653,2148,1
950113,19634,1266,1
1753118,15975,1374,1
65293,17806,1419,1
2012017,18155,1624,1
2038667,19997,1937,1
1908858,18039,1819,1
1794504,8977,593,1
1975667,20573,1861,1
1699336,17466,1495,1
1181215,19969,2266,1
286746,17961,1724,1
125781,19859,2300,1
765755,21107,1394,1
1297695,18643,1864,1
652484,21892,1828,1
1086703,20019,1427,1
226280,19884,2178,1
1515466,18939,1303,1
1413637,20904,2181,1
1755750,20621,1443,1
973665,21955,2404,1
399477,19282,1608,1
811356,18266,2165,1
297404,20195,2269,1
297403,17467,1495,1
422300,21630,1740,1
1414966,16089,1356,1
206687,16731,1243,1
1174929,16970,1209,1
408012,22021,1594,1
525464,8457,791,1
1254510,20213,1653,1
1527441,20203,2290,1
1666428,20626,1523,1
1306211,5261,925,1
1250158,18558,1368,1
938463,17410,1579,1
1382854,15809,1365,1
1812068,18395,2590,1
1089790,16324,2184,1
1116214,18018,2563,1
929532,21490,1535,1
1563911,19317,1425,1
1838691,16928,1659,1
1076477,17921,1881,1
984398,17712,1414,1
1155829,16615,1358,1
1280868,6786,937,1
277883,20627,1523,1
1360635,9284,1243,1
508018,20020,1535,1
1788664,8720,689,1
963448,17986,2160,1
1715723,19683,1649,1
231643,16680,1919,1
861673,18033,1737,1
1779722,17922,1464,1
2026615,15922,1090,1
536972,18664,1628,1
691191,19240,1412,1
651950,17171,1963,1
365286,16364,1204,1
674611,17609,2125,1
1330769,18710,2559,1
238279,20926,1738,1
48730,20250,2187,1
485035,19151,1718,1
1813380,17320,1845,1
1786015,18732,2033,1
579220,17882,2397,1
1563928,15252,2010,1
314497,22746,1339,1
898955,17474,1513,1
523661,19506,1278,1
1324081,6147,564,1
1496683,20557,2502,1
1367258,19531,1311,1
36752,19693,1875,1
473066,19998,1937,1
861665,5771,552,1
620880,19850,1488,1
1941455,18732,2033,1
1966755,18410,1556,1
1184365,21103,2289,1
910939,18196,1455,1
1057378,6915,778,1
1245603,18265,1682,1
1277248,19008,1532,1
204057,17644,1378,1
801106,20884,1460,1
1305795,17904,1722,1
174785,19032,1928,1
1401601,18203,1672,1
1088488,17588,1803,1
1025781,16197,2244,1
1817739,16089,1363,1
1172390,17987,2064,1
326438,18315,1531,1
1411899,18342,1555,1
671567,18286,1345,1
293920,18807,1810,1
626177,20930,1504,1
745324,18995,1525,1
2060504,19496,1941,1
50181,16062,1125,1
1359667,21210,1916,1
1618745,18717,2292,1
11459,14061,848,1
1171069,16233,1657,1
557868,20778,1608,1
509358,19352,1907,1
1143856,19959,2129,1
950135,19805,1615,1
1295908,17799,1115,1
1735326,20656,2027,1
628747,16333,1736,1
2085080,10511,1340,1
1330734,17644,1378,1
216057,8675,609,1
217385,19993,1382,1
310080,18710,2559,1
538702,19347,1972,1
533015,18235,1646,1
1684262,18315,1531,1
221400,18160,1679,1
934929,19282,2317,1
1176719,16364,1655,1
174727,17769,1033,1
1803146,17394,1594,1
992800,19250,1420,1
1625046,18683,1197,1
974159,18734,1637,1
1696241,21057,1892,1
1231028,18519,2185,1
268968,19385,1245,1
779535,17728,1785,1
161406,19815,1535,1
538711,18852,1830,1
1104264,16533,2013,1
186726,19061,2326,1
242353,16202,1688,1
649692,18367,1383,1
1185685,20779,1608,1
893229,18682,1197,1
766218,15497,1252,1
281931,18695,1496,1
1197655,17905,1722,1
127569,20926,1738,1
1955205,20926,1738,1
1846280,21892,1828,1
439105,21058,1892,1
1943228,16089,1357,1
1607208,6785,937,1
1067572,20925,1738,1
1499757,18140,1276,1
546321,16302,1898,1
661319,19014,1802,1
510394,17610,1598,1
894528,18062,1425,1
1736603,12067,1121,1
1046688,18140,1276,1
671599,20814,1484,1
1815116,17805,1419,1
119934,17609,2125,1
1337430,6205,526,1
618526,17606,1366,1
988776,19997,1937,1
1363727,17741,1288,1
483295,6786,810,1
445806,16324,2185,1
2088133,7082,855,1
1257635,18692,1449,1
1997013,8309,714,1
1397942,20925,1738,1
41289,18427,1920,1
1879195,19135,2797,1
941235,16110,1224,1
979804,16667,1971,1
168062,19208,1435,1
207136,16637,1693,1
1435805,17987,2064,1
1011112,19702,1945,1
1566170,18499,1781,1
723987,21892,2030,1
115573,20681,1722,1
1203802,15382,1587,1
1511028,18870,1365,1
635075,17864,1315,1
2034208,18569,1038,1
1860592,19443,1539,1
1140789,19683,1936,1
1143814,11382,1572,1
476970,17662,1696,1
884260,16125,1616,1
635878,17902,1332,1
1749109,18611,2359,1
1612579,20136,2298,1
1059177,17478,1639,1
2061906,19634,1266,1
176423,19683,1936,1
105229,18526,1779,1
84322,22330,2147,1
769381,17341,1649,1
1661506,16671,1360,1
81292,20218,1773,1
1414051,19843,1615,1
1130496,20930,1504,1
1922302,18919,1484,1
306905,19565,2424,1
266349,18732,2033,1
1093081,18026,2330,1
1519004,19782,1473,1
1612584,20523,2020,1
638913,16062,1125,1
1038231,11229,1443,1
370579,20508,1635,1
1419751,19347,1972,1
1656130,18204,1672,1
27774,19858,1471,1
1647214,19903,1918,1
430753,15252,1562,1
1559953,16747,1225,1
577571,16886,1378,1
897556,16089,1358,1
1075202,21536,1631,1
1122884,11711,1731,1
855712,20577,1412,1
657215,20904,2181,1
553559,20461,1659,1
496557,7269,732,1
1406469,16944,2212,1
702236,18868,1704,1
1899557,17937,2121,1
896242,20745,1488,1
998192,18548,1353,1
1980233,18985,1761,1
1007980,16434,1226,1
805435,18485,1387,1
737782,17634,2120,1
614907,16111,1224,1
711179,16820,2198,1
454701,8097,873,1
10089,17785,1438,1
1129455,17395,1783,1
724433,19617,2133,1
531348,18208,1631,1
1914739,18908,1676,1
872243,20110,2230,1
1416673,13110,1328,1
1016895,17003,1845,1
1362332,17873,1784,1
1888873,18183,1498,1
1428652,18779,1168,1
617164,20213,1653,1
47327,16528,1655,1
1500409,17905,1722,1
186682,20926,1738,1
72385,18664,1628,1
874887,18040,1368,1
1760325,17808,1539,1
610522,18715,1126,1
312794,17972,1098,1
2007598,21630,1740,1
638964,17452,1563,1
873560,16689,1206,1
76731,20714,2440,1
956339,16021,1628,1
1429989,18696,2440,1
1812811,20204,2290,1
1364982,17560,1260,1
1088533,16510,1986,1
1081927,18240,1380,1
1740708,22329,2147,1
1706832,20926,1738,1
1134821,18521,1228,1
352736,17905,1722,1
2039166,17703,1337,1
1325405,19674,2354,1
645268,8457,791,1
161395,20448,1571,1
1373006,18401,1551,1
1874212,19454,1657,1
953272,19506,1278,1
1576499,10793,1215,1
1176667,17610,2125,1
931049,18309,1773,1
577528,17969,1816,1
233486,16638,1804,1
1827053,17865,1372,1
1803086,17369,1664,1
216900,18687,1285,1
509441,15975,1374,1
126182,18653,2148,1
591820,17630,1750,1
1946314,18081,2040,1
140461,17987,2064,1
531338,18807,1990,1
712463,17723,1702,1
1588412,17937,2121,1
1729573,15351,1247,1
1279087,19643,1991,1
1284436,17987,2064,1
1168221,17865,1315,1
575771,18197,1455,1
504575,19326,2700,1
1835505,20049,2229,1
180539,18710,2559,1
1770586,17466,1495,1
38492,20277,2542,1
413328,22217,1369,1
133312,17061,1083,1
1767836,17012,2233,1
1111313,20195,2269,1
306076,19163,1651,1
878407,15857,1507,1
123962,18178,1822,1
774798,17599,1226,1
773466,14060,848,1
1258137,14335,1068,1
1699262,18557,1368,1
111975,19833,2120,1
393283,21191,1406,1
1403341,20072,1537,1
1111309,20779,1339,1
1430968,19067,1404,1
1008448,16097,1052,1
1031660,17708,1775,1
1576452,4338,787,1
43833,20891,1480,1
704004,18400,2186,1
1192794,17594,1618,1
414676,16884,1899,1
947419,9345,1094,1
1730554,18738,2263,1
829460,18202,1512,1
1836866,17985,2160,1
901297,16364,1853,1
1894702,17694,1194,1
1633457,23001,1220,1
1709971,20384,1508,1
385687,15915,1655,1
1061455,18907,1676,1
1679652,20967,1785,1
643447,20989,1791,1
874070,16822,1380,1
774775,19501,2299,1
528530,21333,2238,1
1646758,18907,1676,1
738239,19299,1304,1
1584066,17693,1194,1
1031649,20347,1606,1
439907,16291,1124,1
455154,17905,1722,1
1949435,19955,1750,1
211284,20926,1738,1
1412235,9684,220,1
1886292,7527,951,1
1509635,20217,1773,1
1523933,20156,2086,1
1597320,18546,1703,1
187130,20869,1657,1
345618,20368,1712,1
714238,17253,1150,1
49111,6617,646,1
821572,19347,1972,1
1993568,17395,1783,1
236573,16926,1288,1
1823547,12067,1121,1
2007515,16590,2630,1
1823549,16551,1633,1
1852033,10426,1629,1
1878687,19346,1972,1
1469128,17489,1467,1
1121586,17902,1332,1
1898284,20312,1416,1
664389,16274,1732,1
1191435,15881,1728,1
1573358,16583,1593,1
1857726,6147,564,1
2015129,21892,1828,1
1750125,18841,1960,1
1400270,18887,1865,1
1234191,20093,1460,1
946134,15580,1628,1
1491001,19281,1608,1
1060157,17496,1776,1
1370805,18152,1321,1
1831128,18806,1990,1
58017,16089,1363,1
328274,18636,1522,1
810887,21066,1820,1
405703,19616,2135,1
1912164,17634,1583,1
1880974,6129,827,1
470762,15761,1820,1
1243914,18866,1515,1
515271,19559,1487,1
448873,16364,1655,1
1657440,15987,1626,1
959427,15975,1374,1
1760383,16658,1517,1
1144228,20521,1422,1
1753286,18840,1960,1
294028,7276,483,1
159418,16559,1469,1
254809,7082,855,1
1436888,16830,1236,1
18134,17964,1624,1
2026345,16149,1179,1
1800117,16110,1224,1
709754,16804,1106,1
318567,21108,1394,1
768975,8309,714,1
1626299,15382,1587,1
2015695,18686,1285,1
90317,18197,1455,1
1712731,18907,1676,1
699874,18081,2040,1
561890,20620,2279,1
810123,19089,1841,1
483812,15922,1090,1
1101472,20930,1504,1
1289734,17495,1776,1
642982,18519,2185,1
1333518,18225,1503,1
1953744,18167,1626,1
1687201,18139,2106,1
534277,17987,2064,1
169687,16379,1522,1
1965716,5196,1381,1
445535,20379,1623,1
525323,20715,2351,1
299728,19327,2700,1
1367778,18080,1013,1
1643625,7920,839,1
492765,18715,1126,1
1809394,22412,1603,1
1180289,19643,1991,1
44403,19166,1906,1
1585206,7036,1249,1
985980,17298,1321,1
1353156,16323,2323,1
212191,21001,1481,1
480776,17892,2235,1
889291,19014,1802,1
1871332,19159,1466,1
957036,18225,1503,1
1195307,18606,2184,1
1802750,16971,1209,1
1660198,20196,2269,1
1711423,21143,2251,1
483809,18670,1492,1
546233,18758,2722,1
1455142,16476,1282,1
970012,17511,1818,1
1401329,11242,1660,1
1587850,20926,1738,1
992263,20275,2229,1
18121,17351,1432,1
396049,18440,1665,1
564947,20070,2392,1
20448,21749,1792,1
1443177,5397,881,1
540914,19517,1954,1
173724,19626,1217,1
367517,19674,2354,1
1869005,8675,609,1
67102,18822,1558,1
1432488,15914,1841,1
1157004,19818,1730,1
454462,20682,1722,1
491409,20493,1752,1
1977746,16747,1225,1
1238170,17747,1400,1
892885,17435,1414,1
1794634,19309,2961,1
742301,20735,1713,1
1468447,19815,1535,1
690602,21191,1406,1
248178,20325,1903,1
1528665,17838,2121,1
499367,16029,1228,1
1999943,19024,1658,1
1995589,17914,1405,1
1668984,19038,1114,1
1117855,11382,1572,1
319867,17880,1499,1
799282,17322,2051,1
56467,18733,1637,1
1196605,8837,826,1
1885933,18612,1970,1
942816,22773,1286,1
995301,19808,1938,1
1350922,18706,2308,1
677612,21053,1283,1
1331768,10523,1067,1
114521,17864,1372,1
1783991,20636,1837,1
1790293,19570,1922,1
740577,18672,1305,1
1336623,17892,2235,1
942846,17589,1803,1
1753225,18692,1449,1
1758901,21000,1481,1
1562534,19493,1417,1
412610,16030,1228,1
2047233,19124,2081,1
1019356,19337,1290,1
20403,19008,1532,1
1629394,20995,1996,1
1209628,19310,2961,1
1061778,18601,1210,1
802526,19347,1972,1
903264,14085,916,1
738277,14060,848,1
248169,18160,1679,1
1607944,17341,1649,1
33707,17893,2235,1
822115,19816,1535,1
1959069,17692,1231,1
498009,18597,1173,1
1080859,18410,1556,1
1596719,18040,1368,1
1883384,14338,2451,1
2068147,21572,1954,1
871111,17845,1931,1
766395,21893,1828,1
637544,20378,1623,1
589381,11091,1586,1
1166845,17291,2151,1
952202,15561,1481,1
1825492,18349,1324,1
78603,16821,2198,1
733475,20368,1712,1
1739814,20020,1412,1
171132,19077,3260,1
1098136,17927,1357,1
1048798,20320,1903,1
266867,12568,1747,1
872429,19856,1617,1
1557125,19997,1782,1
95161,18040,1368,1
1650796,6148,564,1
1275173,18392,2473,1
651835,21053,2139,1
985107,15487,1633,1
1786133,16845,1681,1
1685422,10340,1830,1
1816522,15856,1507,1
1154872,19817,1730,1
1570102,20449,1571,1
1464019,18506,1555,1
1128580,17728,1785,1
1133935,19347,1972,1
314102,17179,1759,1
298495,20714,2351,1
341718,15993,1399,1
1800174,17571,1619,1
1862455,20926,1738,1
544439,22774,1286,1
1632922,17947,1992,1
531144,18330,1554,1
518180,19673,1547,1
1234605,21892,2030,1
1850479,8838,826,1
1141551,20967,1785,1
1798127,20305,1217,1
757419,19883,2178,1
1120636,15993,1399,1
455752,21709,2438,1
777006,18279,1684,1
366288,20069,2392,1
1858381,18545,1703,1
1513573,16364,1655,1
570711,20926,1738,1
1594971,19692,1875,1
125285,15680,1593,1
1393239,19347,1972,1
1897980,18449,1622,1
825258,17171,1963,1
1618639,4749,954,1
476649,8675,609,1
256620,19817,2233,1
1090219,16089,1356,1
1731054,20382,2091,1
477978,15975,1374,1
1349992,15881,1728,1
103006,9684,220,1
539907,15922,1090,1
1326348,17467,1495,1
1208350,17683,2164,1
927280,19362,1638,1
443711,19858,1471,1
1732392,19159,1466,1
1170077,18611,1970,1
1703818,14086,916,1
510274,16097,1052,1
1836139,20020,1535,1
994097,9257,1031,1
336328,17301,2671,1
1838792,17892,2235,1
1358002,17981,2055,1
2032130,21445,1695,1
945959,20996,1529,1
543168,18081,2095,1
998420,17600,1226,1
1567378,19915,1947,1
1127216,8085,873,1
437077,15990,2254,1
416135,17253,1150,1
535529,16971,1209,1
885723,14021,1543,1
245969,17453,1563,1
1027812,14022,1543,1
161781,15536,1813,1
2049819,19564,2424,1
425099,11847,1434,1
1743013,16852,1587,1
484248,20250,2187,1
2012559,17253,1150,1
1233318,10915,1329,1
788576,19645,1588,1
1660166,14946,1408,1
742371,19818,1730,1
503970,19183,2847,1
2091426,19969,2266,1
1517929,20747,1861,1
1947928,15914,1841,1
569764,18886,1865,1
2016911,11008,732,1
1931591,16782,1691,1
1014505,18907,1676,1
1600469,11093,1462,1
1152153,19369,1536,1
2019257,10311,962,1
345382,20049,2229,1
1784467,20106,1675,1
969955,19714,2313,1
1188103,16659,1517,1
332069,18584,1387,1
539156,20964,1914,1
186115,18286,1345,1
1064898,10522,1067,1
2008596,18941,1535,1
557816,17545,1213,1
1795127,17445,1739,1
1340628,19240,1412,1
382206,18672,1305,1
439678,17808,1539,1
1775516,19817,2233,1
1250700,20276,2229,1
647751,18910,1562,1
855830,19665,1819,1
84438,19683,1649,1
1908375,18267,2165,1
1259987,17344,1700,1
17612,19427,2560,1
232689,19061,2326,1
667374,16884,1899,1
1644063,17600,1706,1
1611141,18679,1777,1
658416,19346,1972,1
1439010,19993,1382,1
990529,18907,1676,1
735230,17143,1467,1
1467932,6786,937,1
1246650,18546,1703,1
1984949,19497,1364,1
122907,16297,1896,1
1173076,18822,1558,1
154530,22090,1760,1
1463578,18496,1453,1
255331,15867,1446,1
217095,18365,1615,1
1455959,17599,1226,1
464613,19517,1954,1
1119534,21609,1577,1
1658699,15963,2195,1
1067956,17029,1236,1
242021,20502,1811,1
690597,15914,1841,1
1901765,20109,2409,1
195058,16477,1282,1
1323375,19347,1972,1
885675,20092,1460,1
822936,22242,2275,1
423283,20968,1785,1
1836075,17987,2064,1
1299176,19152,1718,1
523606,17432,1892,1
313742,20735,1713,1
1547860,18041,1368,1
998481,18081,2040,1
1442611,6203,969,1
634474,21585,1582,1
798854,19327,2700,1
1269351,18401,1551,1
1863696,17723,1702,1
1988493,21095,1420,1
1327711,20368,1712,1
1673411,16672,1360,1
1236441,19834,1556,1
415669,16110,1224,1
1508277,17727,1715,1
1002597,19816,1535,1
1262713,17987,2064,1
223773,18040,1819,1
1220077,21609,1579,1
923760,19065,2263,1
122952,17965,1624,1
1681027,18039,1819,1
545873,16364,1853,1
1302430,16511,1789,1
1475524,16768,2321,1
798869,17845,1931,1
1132521,18694,1496,1
427660,17287,1708,1
1740829,20689,1975,1
1185012,21829,3327,1
1819553,19054,2224,1
440632,20250,2187,1
657135,17343,1700,1
1873033,17934,1533,1
308387,10915,1329,1
254029,19317,1519,1
2007242,20724,1676,1
1787551,11081,954,1
1385557,21144,2251,1
1615550,19196,1890,1
1431963,19009,1314,1
131876,20276,2542,1
386611,18800,1535,1
1912459,16864,1460,1
1853425,19266,1557,1
1727869,16614,1358,1
1165425,18281,2116,1
171066,19249,1543,1
2017474,17662,1698,1
183920,15351,1247,1
1541685,19249,1543,1
725044,16638,1804,1
1870869,18793,2656,1
412589,12568,1747,1
350693,19511,2076,1
1630278,16459,1380,1
596587,16362,1801,1
739695,17341,1649,1
1678214,20187,2021,1
1413244,21789,2352,1
8129,20735,1713,1
504450,17435,1414,1
154595,21052,2139,1
751342,18702,978,1
1094699,7216,888,1
1376643,10510,1340,1
935776,18704,1862,1
83986,17624,2274,1
714380,18696,1860,1
2081131,18281,2114,1
359044,7919,839,1
1027078,19815,1535,1
2031799,17393,1594,1
1867239,20700,1727,1
1666210,19498,1644,1
1607917,20863,2042,1
1915520,17109,1729,1
200249,8029,727,1
80019,17607,1366,1
398618,20627,1396,1
1020418,18480,2240,1
1556727,15818,1364,1
278036,20814,1484,1
1343758,20703,1429,1
507501,19347,1972,1
536034,18365,1615,1
245129,20870,2392,1
295428,17884,1173,1
2016150,10915,1329,1
180883,15761,1820,1
1108000,16030,1228,1
844319,17254,1506,1
1762248,16122,1703,1
1678204,20689,1975,1
2007219,17965,1624,1
1173915,19496,1941,1
1484413,17138,1565,1
1762242,20019,1535,1
321318,17599,1226,1
669970,19810,1570,1
949503,16018,1993,1
1363381,22681,1402,1
519503,18822,1558,1
563629,17816,1569,1
1265839,15999,1739,1
352434,16917,2410,1
450819,18395,2590,1
242900,15638,2297,1
1898399,7276,483,1
635721,6205,526,1
629048,16774,834,1
67063,17119,1377,1
31954,16783,1691,1
706731,15915,1655,1
947796,17310,1425,1
292339,17286,1708,1
1544742,19015,1802,1
